GRZ,0.086,0.662,0.787,Train,49457
RES,-0.018,0.993,0.261,Train,49458
MOV,0.257,1.071,0.194,Train,49459
RES,-0.287,0.161,0.902,Train,49460
ETC,0.235,1.018,0.111,Train,49461
ETC,0.138,0.075,0.956,Train,49462
MOV,-0.367,0.235,0.792,Train,49463
RUS,0.001,1.017,0.188,Train,49464
ETC,0.211,1.009,0.098,Train,49465
RUS,-0.001,1.023,0.193,Train,49466
RES,-0.055,1.045,0.074,Train,49467
ETC,0.012,1.091,0.129,Train,49468
GRZ,0.110,0.518,0.592,Train,49469
RES,-0.093,0.996,0.232,Train,49470
RUS,-0.076,1.001,0.150,Train,49471
MOV,-0.084,1.015,0.123,Train,49472
GRZ,0.347,0.946,0.264,Train,49473
MOV,-0.193,0.641,0.570,Train,49474
RUS,-0.066,1.004,0.150,Train,49475
ETC,0.651,0.128,0.754,Train,49476
RUS,-0.013,1.050,0.163,Train,49477
RES,0.000,1.048,0.094,Train,49478
GRZ,0.440,0.594,-0.004,Train,49479
MOV,-0.223,0.634,0.786,Train,49480
RES,0.016,0.882,0.515,Train,49481
ETC,-0.458,0.560,0.714,Train,49482
ETC,0.140,0.028,0.909,Train,49483
RES,-0.047,0.987,0.262,Train,49484
ETC,0.149,0.035,0.932,Train,49485
RUS,-0.075,1.020,0.189,Train,49486
RUS,-0.084,1.000,0.197,Train,49487
GRZ,0.321,0.848,0.753,Train,49488
RUS,-0.087,1.030,0.129,Train,49489
ETC,-0.003,0.604,0.862,Train,49490
GRZ,-0.049,0.752,0.832,Train,49491
MOV,-0.102,0.918,0.269,Train,49492
RUS,-0.131,1.019,0.081,Train,49493
GRZ,0.799,0.869,-0.017,Train,49494
RUS,-0.047,1.002,0.183,Train,49495
RES,-0.065,0.852,0.557,Train,49496
RES,-0.221,0.057,0.950,Train,49497
RES,-0.003,1.048,0.167,Train,49498
ETC,0.335,0.470,0.808,Train,49499
RUS,0.019,1.049,0.105,Train,49500
MOV,-0.229,0.164,0.864,Train,49501
MOV,0.069,1.037,0.205,Train,49502
GRZ,0.017,0.625,0.753,Train,49503
MOV,0.143,1.818,0.151,Train,49504
GRZ,0.335,0.944,0.027,Train,49505
MOV,0.774,1.732,0.819,Train,49506
ETC,0.008,1.019,0.136,Train,49507
ETC,-0.064,0.998,0.159,Train,49508
MOV,-0.065,0.643,0.814,Train,49509
GRZ,0.169,0.858,0.018,Train,49510
RUS,-0.019,1.031,0.134,Train,49511
RUS,-0.037,1.042,0.062,Train,49512
RES,-0.448,0.641,0.640,Train,49513
RUS,-0.024,1.052,0.226,Train,49514
GRZ,0.310,0.813,0.790,Train,49515
RES,0.003,1.019,0.172,Train,49516
MOV,-0.022,1.002,0.293,Train,49517
ETC,-0.081,0.856,0.551,Train,49518
MOV,0.101,0.917,0.283,Train,49519
RES,-0.215,0.744,0.679,Train,49520
ETC,0.137,-0.004,0.958,Train,49521
MOV,-0.057,1.216,0.018,Train,49522
RES,-0.043,0.992,0.262,Train,49523
RES,-0.062,0.640,0.757,Train,49524
GRZ,0.087,0.519,0.859,Train,49525
ETC,0.052,1.023,0.220,Train,49526
MOV,-0.351,0.557,0.752,Train,49527
GRZ,0.043,0.721,0.688,Train,49528
RES,-0.038,0.965,0.191,Train,49529
RUS,-0.007,1.053,0.029,Train,49530
RUS,-0.021,1.026,0.157,Train,49531
MOV,0.124,1.047,0.078,Train,49532
RUS,-0.079,0.984,0.203,Train,49533
MOV,-0.259,0.584,0.947,Train,49534
RES,-0.016,0.852,0.560,Train,49535
GRZ,0.408,0.590,0.789,Train,49536
GRZ,0.103,0.482,0.888,Train,49537
RUS,-0.105,0.996,0.169,Train,49538
MOV,0.197,1.192,0.342,Train,49539
RES,-0.306,0.223,0.897,Train,49540
GRZ,0.332,0.820,-0.026,Train,49541
MOV,-0.262,0.598,0.776,Train,49542
MOV,-0.209,0.902,0.933,Train,49543
GRZ,0.474,0.525,0.618,Train,49544
RUS,-0.053,1.036,0.097,Train,49545
GRZ,-0.083,0.452,0.502,Train,49546
ETC,-0.144,0.505,0.807,Train,49547
RUS,-0.046,1.089,0.027,Train,49548
RES,-0.160,0.801,0.606,Train,49549
RES,-0.088,0.984,0.248,Train,49550
RUS,-0.031,1.036,0.167,Train,49551
RUS,-0.031,0.867,0.531,Train,49552
GRZ,0.248,0.724,0.382,Train,49553
RES,-0.473,0.660,0.620,Train,49554
ETC,0.504,0.184,0.788,Train,49555
RES,-0.056,0.492,0.876,Train,49556
RES,-0.381,0.763,0.586,Train,49557
ETC,0.015,0.621,0.854,Train,49558
RES,-0.082,0.987,0.267,Train,49559
RUS,-0.069,1.017,0.129,Train,49560
ETC,-0.004,0.714,0.586,Train,49561
ETC,0.348,0.511,0.819,Train,49562
MOV,0.105,0.802,0.601,Train,49563
GRZ,0.302,0.812,0.883,Train,49564
GRZ,0.247,1.039,0.146,Train,49565
RUS,-0.045,1.008,0.188,Train,49566
RES,-0.119,0.796,0.612,Train,49567
RES,-0.127,0.812,0.604,Train,49568
MOV,-0.193,0.739,0.566,Train,49569
ETC,0.024,0.048,0.567,Train,49570
GRZ,0.424,1.017,0.021,Train,49571
RES,-0.026,1.026,0.156,Train,49572
RES,-0.251,0.786,0.590,Train,49573
ETC,-0.166,0.745,0.647,Train,49574
RES,-0.222,0.755,0.668,Train,49575
ETC,0.233,1.017,0.594,Train,49576
RES,-0.052,1.000,0.233,Train,49577
RUS,-0.095,1.052,0.088,Train,49578
RUS,-0.070,1.016,0.198,Train,49579
RUS,0.113,1.028,0.178,Train,49580
RES,-0.281,0.302,0.888,Train,49581
GRZ,0.670,1.038,0.132,Train,49582
MOV,-0.424,0.453,0.759,Train,49583
GRZ,0.517,0.594,0.226,Train,49584
MOV,0.114,0.858,0.177,Train,49585
GRZ,0.355,0.951,-0.204,Train,49586
GRZ,0.489,1.013,-0.155,Train,49587
RUS,-0.099,0.993,0.219,Train,49588
ETC,-0.059,0.618,0.804,Train,49589
MOV,0.016,0.447,0.917,Train,49590
RUS,-0.015,0.986,0.207,Train,49591
RES,-0.084,1.046,0.082,Train,49592
RUS,0.006,1.034,0.146,Train,49593
MOV,-0.132,0.676,0.748,Train,49594
RUS,-0.037,1.066,0.050,Train,49595
RUS,-0.019,1.068,0.091,Train,49596
GRZ,0.550,0.855,0.178,Train,49597
GRZ,0.491,0.876,0.236,Train,49598
GRZ,0.183,0.784,0.729,Train,49599
MOV,-0.169,0.741,0.445,Train,49600
GRZ,0.443,0.994,0.398,Train,49601
RUS,-0.047,1.016,0.154,Train,49602
ETC,0.205,0.992,0.117,Train,49603
RUS,-0.024,1.069,0.051,Train,49604
ETC,0.127,1.011,0.170,Train,49605
RUS,-0.056,1.038,0.132,Train,49606
MOV,-0.145,0.996,0.476,Train,49607
MOV,0.213,0.333,0.901,Train,49608
RES,-0.138,0.511,0.841,Train,49609
RUS,-0.069,0.998,0.164,Train,49610
ETC,0.568,0.237,0.802,Train,49611
ETC,0.165,1.101,0.264,Train,49612
ETC,0.151,0.072,0.928,Train,49613
MOV,-0.212,0.375,0.781,Train,49614
ETC,0.571,0.282,0.707,Train,49615
RES,-0.282,0.239,0.899,Train,49616
MOV,0.124,1.009,0.139,Train,49617
MOV,-0.156,0.758,0.695,Train,49618
GRZ,0.577,0.901,0.072,Train,49619
GRZ,0.476,0.899,0.346,Train,49620
RUS,-0.010,1.017,0.175,Train,49621
RUS,-0.023,1.029,0.144,Train,49622
GRZ,0.414,0.939,0.328,Train,49623
MOV,-0.003,0.673,0.702,Train,49624
GRZ,0.482,0.486,0.830,Train,49625
GRZ,0.229,0.679,0.645,Train,49626
GRZ,0.107,0.789,0.739,Train,49627
GRZ,0.414,0.813,-0.034,Train,49628
GRZ,0.436,0.530,0.805,Train,49629
RES,-0.114,0.863,0.524,Train,49630
ETC,0.443,0.314,0.675,Train,49631
GRZ,0.315,0.528,0.867,Train,49632
RUS,0.011,0.993,0.207,Train,49633
GRZ,-0.179,0.612,0.221,Train,49634
MOV,0.050,0.752,0.685,Train,49635
RES,-0.378,0.701,0.639,Train,49636
MOV,-0.092,0.782,0.163,Train,49637
ETC,0.152,0.023,0.953,Train,49638
RUS,-0.037,0.857,0.216,Train,49639
ETC,0.123,0.047,0.973,Train,49640
ETC,0.079,0.409,0.861,Train,49641
GRZ,0.337,0.717,0.771,Train,49642
RUS,-0.018,1.027,0.174,Train,49643
ETC,0.290,0.427,0.819,Train,49644
ETC,0.053,0.836,0.589,Train,49645
RES,-0.208,0.977,0.301,Train,49646
RUS,-0.028,1.047,0.081,Train,49647
MOV,-0.221,0.557,0.501,Train,49648
ETC,0.219,0.206,0.910,Train,49649
RES,-0.057,1.029,0.245,Train,49650
RES,-0.105,1.016,0.205,Train,49651
RES,-0.015,0.996,0.254,Train,49652
GRZ,0.420,1.000,0.090,Train,49653
MOV,-0.189,0.767,1.044,Train,49654
RUS,0.003,1.009,0.182,Train,49655
MOV,-0.356,0.478,0.728,Train,49656
RES,-0.113,0.241,0.928,Train,49657
ETC,-0.013,1.055,-0.016,Train,49658
GRZ,0.643,0.591,0.225,Train,49659
RES,-0.276,0.259,0.894,Train,49660
GRZ,0.086,0.608,0.760,Train,49661
ETC,0.059,0.619,0.754,Train,49662
ETC,0.657,0.086,0.884,Train,49663
RES,-0.214,0.551,0.817,Train,49664
ETC,-0.152,0.819,0.428,Train,49665
RUS,-0.024,1.029,0.052,Train,49666
RES,-0.036,0.984,0.336,Train,49667
RUS,-0.039,1.066,0.022,Train,49668
ETC,-0.153,1.049,0.210,Train,49669
RES,-0.382,0.226,0.874,Train,49670
MOV,0.141,0.895,0.538,Train,49671
MOV,0.191,0.970,0.158,Train,49672
RUS,-0.065,1.034,0.148,Train,49673
MOV,-0.285,0.556,1.083,Train,49674
ETC,0.222,0.381,0.838,Train,49675
RUS,-0.012,1.004,0.206,Train,49676
RUS,-0.021,1.003,0.199,Train,49677
ETC,-0.102,0.464,0.590,Train,49678
RUS,-0.104,1.038,0.085,Train,49679
ETC,0.141,0.071,0.930,Train,49680
GRZ,0.182,0.491,0.762,Train,49681
GRZ,0.346,0.732,0.874,Train,49682
GRZ,0.221,0.647,0.884,Train,49683
RES,-0.123,1.042,0.075,Train,49684
MOV,0.242,1.054,0.191,Train,49685
RUS,0.040,1.057,0.139,Train,49686
RES,-0.095,1.046,0.095,Train,49687
ETC,0.138,0.050,0.971,Train,49688
MOV,0.082,0.845,0.739,Train,49689
ETC,0.013,1.047,0.125,Train,49690
RUS,-0.089,1.079,0.056,Train,49691
ETC,0.316,0.218,0.895,Train,49692
ETC,0.073,0.995,0.065,Train,49693
RES,-0.142,0.612,0.793,Train,49694
ETC,0.062,0.595,0.757,Train,49695
ETC,0.203,1.030,0.140,Train,49696
GRZ,0.069,0.679,0.733,Train,49697
ETC,-0.096,0.590,0.789,Train,49698
GRZ,-0.054,0.450,0.957,Train,49699
ETC,0.468,0.428,0.867,Train,49700
RUS,-0.047,1.032,0.167,Train,49701
MOV,0.229,0.793,0.230,Train,49702
RES,-0.014,0.990,0.261,Train,49703
RUS,-0.061,1.010,0.233,Train,49704
RES,-0.034,0.999,0.215,Train,49705
ETC,0.785,0.285,0.577,Train,49706
MOV,-0.073,0.984,0.234,Train,49707
GRZ,0.698,0.986,0.066,Train,49708
RES,-0.368,0.253,0.873,Train,49709
RUS,-0.002,1.015,0.174,Train,49710
ETC,0.018,0.809,0.620,Train,49711
GRZ,0.481,0.829,0.270,Train,49712
RUS,-0.005,1.053,0.146,Train,49713
RUS,-0.026,1.006,0.191,Train,49714
RES,-0.073,0.985,0.269,Train,49715
RUS,-0.022,1.030,0.168,Train,49716
RES,-0.104,1.040,0.109,Train,49717
RUS,-0.014,1.023,0.172,Train,49718
GRZ,0.207,0.749,0.658,Train,49719
RES,-0.125,0.793,0.605,Train,49720
RUS,0.037,0.547,0.828,Train,49721
GRZ,0.220,0.871,-0.020,Train,49722
MOV,-0.131,0.549,0.870,Train,49723
RUS,-0.038,1.033,0.196,Train,49724
RES,-0.390,0.757,0.591,Train,49725
GRZ,0.264,0.408,0.883,Train,49726
MOV,-0.229,0.578,0.807,Train,49727
RUS,-0.057,1.017,0.163,Train,49728
RES,-0.052,0.861,0.546,Train,49729
ETC,0.317,0.979,0.121,Train,49730
ETC,0.171,0.053,0.958,Train,49731
RES,-0.006,0.878,0.521,Train,49732
GRZ,0.196,0.792,0.926,Train,49733
GRZ,0.197,0.702,0.762,Train,49734
RES,-0.288,0.222,0.895,Train,49735
RUS,-0.020,1.016,0.189,Train,49736
MOV,-0.219,0.529,1.010,Train,49737
ETC,0.142,0.036,0.973,Train,49738
ETC,0.652,0.115,0.641,Train,49739
RUS,-0.037,1.002,0.088,Train,49740
MOV,-0.141,0.511,0.702,Train,49741
RES,-0.028,0.976,0.382,Train,49742
RES,-0.090,0.991,0.230,Train,49743
GRZ,0.142,0.670,0.866,Train,49744
GRZ,0.516,0.599,0.123,Train,49745
RES,-0.481,0.604,0.629,Train,49746
RES,-0.107,0.839,0.564,Train,49747
GRZ,0.238,0.823,0.775,Train,49748
GRZ,0.345,1.026,0.214,Train,49749
RUS,-0.046,1.016,0.167,Train,49750
ETC,0.046,1.059,0.080,Train,49751
RES,-0.352,0.679,0.677,Train,49752
ETC,0.329,1.208,-0.286,Train,49753
GRZ,0.106,0.699,0.645,Train,49754
RUS,-0.024,1.024,0.171,Train,49755
GRZ,0.135,0.240,0.697,Train,49756
ETC,0.153,0.077,0.965,Train,49757
RES,-0.449,0.701,0.609,Train,49758
ETC,0.423,0.973,0.087,Train,49759
ETC,-0.062,0.496,0.868,Train,49760
ETC,-0.002,0.759,0.687,Train,49761
GRZ,0.173,0.755,0.786,Train,49762
RUS,-0.099,1.037,0.093,Train,49763
GRZ,0.378,1.035,0.042,Train,49764
RES,-0.354,0.268,0.877,Train,49765
MOV,-0.108,0.277,0.934,Train,49766
ETC,0.454,0.299,0.892,Train,49767
RUS,-0.030,1.046,0.143,Train,49768
RES,-0.083,0.999,0.229,Train,49769
RUS,0.047,0.592,0.775,Train,49770
RES,-0.212,0.734,0.702,Train,49771
GRZ,0.450,0.956,0.242,Train,49772
RES,-0.134,0.749,0.680,Train,49773
RES,-0.113,0.791,0.644,Train,49774
RUS,0.014,0.993,0.089,Train,49775
ETC,-0.138,0.803,0.614,Train,49776
MOV,0.007,1.109,0.024,Train,49777
GRZ,0.437,0.858,0.725,Train,49778
MOV,-0.199,0.807,0.304,Train,49779
ETC,0.138,-0.012,0.953,Train,49780
GRZ,0.697,0.990,0.240,Train,49781
GRZ,0.266,0.639,0.755,Train,49782
ETC,0.010,0.794,0.630,Train,49783
ETC,-0.146,0.826,0.582,Train,49784
GRZ,0.311,0.571,0.713,Train,49785
RES,-0.059,0.987,0.263,Train,49786
MOV,-0.221,0.752,1.114,Train,49787
RES,-0.048,1.031,0.150,Train,49788
MOV,-0.127,1.109,0.303,Train,49789
GRZ,0.107,0.465,0.878,Train,49790
ETC,0.011,0.854,0.562,Train,49791
GRZ,0.309,0.515,0.777,Train,49792
ETC,0.257,0.372,0.778,Train,49793
RUS,-0.086,1.002,0.177,Train,49794
RES,-0.018,1.002,0.213,Train,49795
MOV,-0.126,1.185,0.102,Train,49796
RES,-0.207,0.822,0.573,Train,49797
MOV,-0.043,0.864,0.498,Train,49798
ETC,0.068,1.033,0.070,Train,49799
GRZ,0.346,0.971,-0.046,Train,49800
RES,-0.113,0.988,0.159,Train,49801
RES,-0.038,0.804,0.620,Train,49802
GRZ,0.204,0.765,0.918,Train,49803
RES,-0.099,0.976,0.292,Train,49804
RES,-0.321,0.761,0.609,Train,49805
GRZ,0.349,0.472,1.039,Train,49806
RES,-0.033,0.716,0.749,Train,49807
MOV,-0.243,0.349,0.795,Train,49808
ETC,0.268,0.393,0.871,Train,49809
MOV,-0.371,0.336,0.763,Train,49810
RUS,0.097,0.996,0.223,Train,49811
GRZ,0.374,0.648,0.658,Train,49812
GRZ,0.428,0.741,1.073,Train,49813
GRZ,0.349,0.426,0.924,Train,49814
RUS,-0.044,1.057,0.017,Train,49815
ETC,-0.135,0.196,0.947,Train,49816
RUS,-0.083,1.016,0.139,Train,49817
RUS,-0.090,1.032,0.156,Train,49818
RUS,-0.035,0.868,0.529,Train,49819
ETC,-0.092,1.049,0.047,Train,49820
RES,-0.005,0.986,0.275,Train,49821
ETC,0.506,0.574,0.655,Train,49822
GRZ,0.265,0.667,0.771,Train,49823
MOV,0.009,1.092,0.133,Train,49824
ETC,0.168,0.028,0.931,Train,49825
RUS,-0.015,1.011,0.190,Train,49826
ETC,-0.355,0.381,0.832,Train,49827
MOV,-0.070,0.283,0.405,Train,49828
RUS,-0.057,1.023,0.158,Train,49829
GRZ,0.643,0.982,0.252,Train,49830
GRZ,0.210,0.878,0.689,Train,49831
ETC,-0.003,-0.519,0.788,Train,49832
RES,-0.209,0.977,0.308,Train,49833
ETC,-0.111,0.512,0.784,Train,49834
MOV,0.031,0.974,0.565,Train,49835
RES,-0.193,0.500,0.880,Train,49836
ETC,0.143,0.098,0.945,Train,49837
RES,-0.089,0.998,0.217,Train,49838
ETC,0.353,0.469,0.807,Train,49839
RES,-0.040,0.754,0.689,Train,49840
GRZ,0.003,0.385,0.797,Train,49841
ETC,0.178,0.997,0.067,Train,49842
GRZ,0.226,0.367,0.847,Train,49843
MOV,-0.145,0.559,0.739,Train,49844
RES,0.067,0.988,0.263,Train,49845
ETC,0.017,1.063,0.117,Train,49846
MOV,0.008,0.998,0.194,Train,49847
RES,-0.094,1.039,0.075,Train,49848
GRZ,0.250,0.625,0.741,Train,49849
ETC,0.020,1.085,0.040,Train,49850
MOV,-0.040,0.586,0.824,Train,49851
MOV,-0.091,0.684,0.853,Train,49852
RUS,-0.049,1.015,0.090,Train,49853
MOV,-0.078,0.653,0.825,Train,49854
RUS,-0.032,0.991,0.223,Train,49855
RES,-0.317,0.773,0.581,Train,49856
GRZ,0.242,0.843,0.129,Train,49857
GRZ,0.319,0.974,0.355,Train,49858
MOV,0.292,1.022,-0.053,Train,49859
RUS,-0.055,1.006,0.146,Train,49860
RUS,-0.031,1.047,0.078,Train,49861
ETC,0.615,0.365,0.706,Train,49862
MOV,-0.504,2.031,1.470,Train,49863
MOV,-0.061,0.807,0.335,Train,49864
GRZ,0.223,0.649,0.723,Train,49865
ETC,-0.161,0.760,0.668,Train,49866
MOV,-0.195,0.693,0.589,Train,49867
RUS,0.030,0.547,0.839,Train,49868
MOV,-0.166,0.987,0.057,Train,49869
MOV,-0.464,0.438,0.920,Train,49870
RUS,0.018,1.023,0.080,Train,49871
ETC,0.459,0.593,0.656,Train,49872
RES,-0.100,1.029,0.168,Train,49873
MOV,-0.310,1.263,-0.084,Train,49874
MOV,-0.029,0.795,0.476,Train,49875
RES,-0.474,0.594,0.681,Train,49876
RUS,-0.132,1.088,0.036,Train,49877
RUS,-0.056,1.057,0.134,Train,49878
MOV,-0.418,1.909,1.123,Train,49879
ETC,0.588,0.198,0.642,Train,49880
RUS,-0.059,1.007,0.193,Train,49881
RES,-0.354,0.241,0.872,Train,49882
ETC,-0.218,0.227,0.925,Train,49883
MOV,-0.182,0.771,0.746,Train,49884
RUS,-0.035,1.014,0.197,Train,49885
RES,-0.001,0.990,0.260,Train,49886
ETC,0.242,1.026,0.112,Train,49887
GRZ,0.249,0.741,0.835,Train,49888
MOV,-0.052,0.769,0.650,Train,49889
RUS,-0.045,1.012,0.173,Train,49890
RES,0.074,0.464,0.880,Train,49891
ETC,0.582,0.494,0.604,Train,49892
GRZ,0.205,0.579,0.795,Train,49893
GRZ,0.139,0.619,0.682,Train,49894
MOV,-0.078,0.452,0.720,Train,49895
MOV,-0.188,0.616,0.819,Train,49896
ETC,0.220,1.028,0.120,Train,49897
RUS,-0.095,1.053,0.065,Train,49898
GRZ,0.023,0.823,0.731,Train,49899
RUS,-0.012,1.059,0.052,Train,49900
ETC,0.630,0.011,0.785,Train,49901
GRZ,0.277,0.773,0.632,Train,49902
RES,-0.282,0.337,0.890,Train,49903
RUS,0.081,1.034,0.229,Train,49904
RUS,0.018,1.046,0.153,Train,49905
GRZ,0.294,0.689,0.782,Train,49906
MOV,-0.096,0.462,0.747,Train,49907
GRZ,0.264,0.993,0.186,Train,49908
ETC,0.001,1.127,0.185,Train,49909
ETC,-0.292,0.239,1.011,Train,49910
GRZ,0.033,0.991,0.164,Train,49911
ETC,0.130,0.391,0.749,Train,49912
RES,0.081,0.830,0.186,Train,49913
RUS,-0.070,0.999,0.148,Train,49914
RUS,-0.005,1.038,0.029,Train,49915
GRZ,0.159,0.978,0.082,Train,49916
GRZ,0.207,0.775,0.775,Train,49917
MOV,-0.550,1.214,2.053,Train,49918
MOV,-0.262,0.618,0.801,Train,49919
ETC,0.383,0.470,0.804,Train,49920
MOV,0.170,0.417,1.246,Train,49921
ETC,0.158,0.033,0.929,Train,49922
MOV,0.077,0.865,0.068,Train,49923
GRZ,0.189,0.739,0.715,Train,49924
RUS,-0.043,1.049,0.062,Train,49925
GRZ,0.161,0.536,0.802,Train,49926
RES,-0.074,1.043,0.134,Train,49927
MOV,-0.123,0.567,0.765,Train,49928
RES,-0.084,0.352,0.934,Train,49929
MOV,-0.029,0.758,0.570,Train,49930
ETC,0.017,1.013,0.189,Train,49931
MOV,-0.080,1.081,0.104,Train,49932
RES,-0.080,0.974,0.314,Train,49933
RUS,-0.046,1.007,0.162,Train,49934
ETC,-0.224,0.892,0.272,Train,49935
GRZ,0.164,0.443,0.903,Train,49936
ETC,0.139,0.056,0.956,Train,49937
RES,-0.225,0.774,0.627,Train,49938
ETC,0.102,0.074,0.948,Train,49939
RUS,-0.096,1.058,0.111,Train,49940
RUS,-0.054,1.018,0.168,Train,49941
MOV,-0.095,0.855,0.263,Train,49942
MOV,-0.101,0.607,0.850,Train,49943
GRZ,0.401,0.887,0.387,Train,49944
ETC,0.237,0.183,0.919,Train,49945
GRZ,0.642,0.628,0.195,Train,49946
ETC,0.044,1.051,0.077,Train,49947
GRZ,0.060,1.037,0.155,Train,49948
RUS,0.029,1.035,0.151,Train,49949
MOV,-0.161,0.904,0.456,Train,49950
GRZ,0.203,0.807,0.059,Train,49951
RES,-0.135,0.841,0.572,Train,49952
GRZ,0.357,0.984,0.072,Train,49953
RUS,-0.036,1.028,0.214,Train,49954
RUS,0.056,0.550,0.833,Train,49955
RES,0.086,0.471,0.877,Train,49956
ETC,0.004,0.838,0.592,Train,49957
MOV,-0.083,0.782,0.760,Train,49958
ETC,-0.187,0.753,0.661,Train,49959
MOV,-0.243,0.599,0.750,Train,49960
ETC,0.510,0.479,0.764,Train,49961
ETC,0.048,0.850,0.282,Train,49962
GRZ,0.407,0.971,0.235,Train,49963
RES,-0.192,0.580,0.824,Train,49964
ETC,-0.137,0.187,0.949,Train,49965
ETC,0.632,0.505,0.596,Train,49966
MOV,-0.291,0.948,1.504,Train,49967
GRZ,0.367,0.794,0.708,Train,49968
ETC,0.223,0.252,0.944,Train,49969
RUS,-0.019,1.047,0.051,Train,49970
ETC,0.201,0.081,0.916,Train,49971
ETC,0.232,0.937,0.496,Train,49972
GRZ,-0.011,0.687,0.772,Train,49973
ETC,0.086,0.512,0.823,Train,49974
GRZ,0.716,0.993,0.466,Train,49975
ETC,-0.166,0.153,0.979,Train,49976
RES,-0.078,1.016,0.160,Train,49977
RUS,0.015,1.005,0.194,Train,49978
RUS,-0.017,1.041,0.141,Train,49979
MOV,0.006,1.489,0.345,Train,49980
RES,-0.084,1.046,0.084,Train,49981
MOV,0.175,1.229,0.211,Train,49982
ETC,-0.176,0.570,0.757,Train,49983
RES,-0.247,0.187,0.920,Train,49984
MOV,-0.331,0.656,0.561,Train,49985
MOV,0.003,0.662,0.620,Train,49986
RUS,-0.014,1.042,0.064,Train,49987
RUS,-0.021,1.068,0.079,Train,49988
MOV,-0.377,0.301,0.842,Train,49989
RUS,-0.028,1.052,0.107,Train,49990
RES,-0.082,0.990,0.248,Train,49991
MOV,-0.116,0.654,0.949,Train,49992
RES,-0.123,0.771,0.684,Train,49993
GRZ,0.385,0.610,0.792,Train,49994
MOV,0.262,1.093,0.403,Train,49995
RUS,-0.030,1.029,0.171,Train,49996
ETC,0.694,0.082,0.647,Train,49997
GRZ,0.199,0.980,0.230,Train,49998
RES,0.015,1.002,0.282,Train,49999
RUS,-0.065,0.885,0.537,Train,50000
MOV,-0.011,0.623,0.792,Train,50001
RES,0.030,0.866,0.545,Train,50002
MOV,-0.157,0.223,0.639,Train,50003
MOV,0.004,1.017,0.005,Train,50004
RES,-0.493,0.644,0.584,Train,50005
MOV,-0.055,0.704,0.558,Train,50006
RUS,-0.075,0.867,0.538,Train,50007
RUS,-0.010,1.016,0.174,Train,50008
ETC,0.211,1.026,-0.227,Train,50009
MOV,-0.134,0.895,1.155,Train,50010
RES,-0.277,0.793,0.579,Train,50011
RUS,-0.097,1.040,0.089,Train,50012
GRZ,0.513,0.836,0.041,Train,50013
ETC,-0.112,0.776,0.646,Train,50014
ETC,-0.143,0.218,0.927,Train,50015
RES,-0.080,0.973,0.323,Train,50016
RES,-0.079,0.973,0.347,Train,50017
RES,-0.070,0.743,0.694,Train,50018
RUS,0.047,0.644,0.801,Train,50019
ETC,0.004,1.083,0.039,Train,50020
MOV,0.391,-0.160,-0.252,Train,50021
RES,-0.068,0.843,0.570,Train,50022
GRZ,0.172,0.599,0.704,Train,50023
RES,-0.002,0.990,0.267,Train,50024
RES,-0.326,0.458,0.819,Train,50025
ETC,-0.003,1.069,0.129,Train,50026
GRZ,0.505,1.018,0.250,Train,50027
MOV,-0.241,0.355,0.872,Train,50028
RUS,-0.026,1.013,0.127,Train,50029
GRZ,0.099,0.686,0.734,Train,50030
ETC,0.247,0.357,0.915,Train,50031
RUS,-0.033,0.997,0.209,Train,50032
GRZ,0.463,1.073,0.316,Train,50033
GRZ,0.501,0.944,-0.083,Train,50034
RUS,-0.066,1.037,0.146,Train,50035
RES,-0.265,0.192,0.910,Train,50036
MOV,-0.443,0.346,0.887,Train,50037
RES,-0.387,0.099,0.886,Train,50038
GRZ,0.746,0.795,0.215,Train,50039
GRZ,0.143,0.689,0.642,Train,50040
MOV,0.045,0.969,0.423,Train,50041
RES,-0.046,0.497,0.872,Train,50042
MOV,-0.049,0.736,0.622,Train,50043
GRZ,0.094,0.584,0.588,Train,50044
RUS,-0.085,0.998,0.186,Train,50045
MOV,-0.158,0.561,0.706,Train,50046
RUS,-0.050,1.026,0.152,Train,50047
GRZ,0.010,0.625,0.786,Train,50048
RUS,-0.106,1.033,0.095,Train,50049
RES,-0.071,0.976,0.312,Train,50050
ETC,0.208,0.962,-0.240,Train,50051
GRZ,0.249,0.749,0.788,Train,50052
RES,-0.232,0.581,0.778,Train,50053
RUS,-0.061,1.038,0.054,Train,50054
ETC,0.349,0.364,0.851,Train,50055
ETC,0.483,1.024,0.172,Train,50056
ETC,-0.056,0.682,0.749,Train,50057
MOV,-0.061,0.377,0.666,Train,50058
GRZ,0.250,0.652,0.810,Train,50059
GRZ,0.075,0.554,0.540,Train,50060
ETC,0.234,0.627,0.274,Train,50061
ETC,0.185,0.482,0.749,Train,50062
MOV,-0.138,0.953,0.882,Train,50063
GRZ,0.164,0.622,0.693,Train,50064
ETC,0.475,0.441,0.845,Train,50065
RES,-0.009,1.046,0.093,Train,50066
ETC,-0.304,0.336,0.782,Train,50067
GRZ,0.081,0.617,0.759,Train,50068
ETC,0.001,1.042,0.161,Train,50069
ETC,-0.096,1.082,0.118,Train,50070
RUS,0.098,1.042,0.089,Train,50071
GRZ,0.495,0.724,0.576,Train,50072
ETC,0.018,0.833,0.575,Train,50073
RUS,-0.047,1.042,0.141,Train,50074
GRZ,0.301,0.601,0.808,Train,50075
